Name,Position,Minutes,Tries,Try Assists,Try Contributions,Carries,Meters,Defenders Beaten,Linebreaks,Offloads,Tackles,Missed Tackles,Turnovers Won,Turnovers Lost,Penalties,Kicks,Passes,Dominant Tackles,Starter,Opponent,Date,For,Against,Posession,Territory
Anton Lienert-Brown,Center,16,0,0,0,4,7,1,0,0,5,0,1,0,1,0,0,1,Bench,Japan,29-Oct-22,38,31,61,54
Anton Lienert-Brown,Center,22,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,Bench,Wales,6-Nov-22,55,23,52,45
Anton Lienert-Brown,Center,70,0,0,0,10,48,1,1,0,5,1,2,0,3,1,7,1,Starter,Scotland,14-Nov-22,31,23,54,55
Anton Lienert-Brown,Center,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Bench,England,20-Nov-22,25,25,46,40
Anton Lienert-Brown,Second Five,18,0,0,0,4,34,1,0,0,5,0,1,0,0,1,0,0,Bench,Australia,29-Jul-23,38,7,57,51
Anton Lienert-Brown,Second Five,80,0,0,0,7,11,2,0,1,6,1,0,0,0,1,6,2,Starter,Australia,5-Aug-23,23,20,52,48
Anton Lienert-Brown,Center,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,Bench,South Africa,26-Aug-23,7,35,53,49
Anton Lienert-Brown,Second Five,62,0,0,0,2,2,0,0,0,3,1,0,0,0,0,5,0,Starter,France,9-Sep-23,13,27,48,39
Anton Lienert-Brown,Center,68,1,0,0,8,51,3,1,0,1,0,0,1,1,3,6,0,Starter,Namibia,16-Sep-23,71,3,64,40
Anton Lienert-Brown,Second Five,17,1,1,1,5,28,0,0,1,4,0,0,0,0,0,5,0,Bench,Italy,30-Sep-23,96,17,57,52
Anton Lienert-Brown,Center,80,0,1,1,9,78,2,2,2,7,0,1,0,0,0,12,2,Starter,Uruguay,6-Oct-23,73,0,63,56
Anton Lienert-Brown,Second Five,17,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,Bench,Ireland,15-Oct-23,28,24,45,48
Anton Lienert-Brown,Second Five,20,0,0,0,0,0,0,0,0,2,3,0,0,0,3,2,0,Bench,Argentina,21-Oct-23,44,6,57,50
Anton Lienert-Brown,Second Five,10,0,0,0,2,31,2,0,0,0,0,0,1,0,0,1,0,Bench,South Africa,29-Oct-23,11,12,60,51
Ardie Savea,Openside,20,0,0,0,4,15,1,0,0,4,0,1,0,0,0,3,NA,Bench,Wales,11-Jun-16,39,21,55,54
Ardie Savea,Openside,23,1,0,0,3,56,3,1,0,3,0,0,0,1,0,0,NA,Bench,Wales,18-Jun-16,36,22,44,50
Ardie Savea,Openside,17,0,0,0,4,12,1,1,1,1,0,0,0,0,0,1,NA,Bench,Australia,20-Aug-16,42,8,55,60
Ardie Savea,Openside,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,NA,Bench,Australia,27-Aug-16,29,9,55,60
Ardie Savea,Openside,35,0,0,0,3,19,0,0,0,5,0,0,0,1,0,1,NA,Bench,Argentina,10-Sep-16,57,22,45,60
Ardie Savea,Openside,59,1,0,1,7,41,3,1,1,10,0,2,0,2,1,4,NA,Starter,South Africa,17-Sep-16,41,13,51,54
Ardie Savea,Openside,80,0,0,0,8,62,6,1,0,15,0,0,2,1,0,6,NA,Starter,Argentina,2-Oct-16,36,17,41,51
Ardie Savea,Openside,25,0,0,0,3,3,0,0,0,5,0,1,0,0,0,3,NA,Bench,South Africa,9-Oct-16,57,15,69,64
Ardie Savea,Openside,15,0,0,0,4,6,0,0,0,6,1,3,1,1,0,3,NA,Bench,Australia,22-Oct-16,37,10,35,32
Ardie Savea,Openside,21,0,0,0,3,11,1,0,0,3,1,0,0,0,0,1,NA,Bench,Ireland,6-Nov-16,29,40,49,51
Ardie Savea,Openside,62,0,0,0,5,14,1,0,1,15,1,1,1,0,0,3,NA,Bench,Ireland,20-Nov-16,21,9,34,46
Ardie Savea,Openside,23,0,0,0,5,10,0,0,0,1,0,0,0,1,0,1,NA,Bench,France,27-Nov-16,24,19,50,47
Ardie Savea,Number 8,80,2,0,0,8,56,0,2,0,15,0,1,0,0,0,0,NA,Starter,Samoa,16-Jun-17,78,0,45,40
Ardie Savea,Openside,34,0,0,0,7,19,1,0,0,4,1,0,0,0,0,0,NA,Bench,Lions,24-Jun-17,30,15,61,63
Ardie Savea,Openside,17,0,0,0,5,21,2,0,0,3,0,0,0,0,0,1,NA,Bench,Lions,1-Jul-17,21,24,61,58
Ardie Savea,Openside,21,0,0,0,3,3,0,0,0,2,0,0,1,0,0,0,NA,Bench,Lions,8-Jul-17,15,15,51,56
Ardie Savea,Openside,18,0,0,0,1,2,0,0,0,4,2,0,0,0,1,0,NA,Bench,Australia,19-Aug-17,54,34,58,51
Ardie Savea,Openside,69,0,0,0,12,31,1,0,0,8,1,0,2,1,0,5,NA,Bench,Australia,26-Aug-17,35,29,61,51
Ardie Savea,Openside,43,0,0,0,6,14,0,0,0,13,0,0,1,0,0,1,NA,Starter,Argentina,9-Sep-17,39,22,60,44
Ardie Savea,Openside,23,0,0,0,4,7,0,0,1,1,0,0,0,0,0,2,NA,Bench,South Africa,16-Sep-17,57,0,53,49
Ardie Savea,Openside,15,0,0,0,2,20,1,0,0,2,0,1,0,0,0,0,NA,Bench,Argentina,1-Oct-17,36,10,53,48
Ardie Savea,Openside,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,Bench,Australia,21-Oct-17,18,23,43,52
Ardie Savea,Openside,15,1,0,0,1,5,0,0,0,1,0,0,0,0,0,3,NA,Bench,France,9-Jun-18,52,11,66,53
Ardie Savea,Openside,37,0,0,0,1,7,0,1,1,14,3,2,0,0,0,6,NA,Bench,France,16-Jun-18,26,13,42,43
Ardie Savea,Openside,16,0,0,0,2,6,0,0,1,4,0,0,0,0,0,1,NA,Starter,France,23-Jun-18,49,14,49,44
Ardie Savea,Openside,11,0,0,0,4,25,3,1,0,2,0,0,0,0,0,3,NA,Bench,Australia,18-Aug-18,38,13,55,53
Ardie Savea,Openside,28,0,0,0,7,9,0,0,1,4,0,1,3,1,0,7,NA,Bench,Australia,25-Aug-18,40,12,48,46
Ardie Savea,Openside,80,0,0,0,13,43,2,1,0,21,1,1,0,1,0,4,NA,Starter,Argentina,8-Sep-18,46,24,45,44
Ardie Savea,Openside,12,1,0,0,7,5,1,0,2,0,0,0,0,0,0,6,NA,Bench,South Africa,15-Sep-18,34,36,75,57
Ardie Savea,Number 8,80,0,0,0,8,73,8,2,1,13,2,0,1,0,0,3,NA,Starter,Argentina,30-Sep-18,35,17,47,46
Ardie Savea,Openside,45,1,0,0,6,2,1,0,0,7,0,2,0,0,0,2,NA,Bench,South Africa,7-Oct-18,32,30,41,36
Ardie Savea,Openside,80,0,0,0,8,30,3,1,0,9,0,1,0,0,0,5,NA,Starter,Australia,27-Oct-18,37,20,54,51
Ardie Savea,Openside,67,0,0,0,10,18,1,0,0,12,0,1,2,0,0,6,NA,Starter,England,11-Nov-18,16,15,62,52
Ardie Savea,Openside,73,0,0,0,8,23,2,0,0,14,0,1,0,1,1,5,NA,Starter,Scotland,18-Nov-18,9,16,48,52
Ardie Savea,Openside,47,0,0,0,3,7,1,0,0,4,1,1,0,0,0,6,NA,Starter,Italy,25-Nov-18,66,3,60,44
Ardie Savea,Number 8,80,0,0,0,9,23,6,0,0,12,0,NA,1,0,NA,4,NA,Starter,Argentina,21-Jul-19,20,16,42,41
Ardie Savea,Blindside,80,0,0,0,9,60,4,1,2,17,1,NA,0,2,NA,6,NA,Starter,Australia,10-Aug-19,26,47,35,24
Ardie Savea,Blindside,80,0,0,1,12,62,4,2,1,12,0,NA,1,0,0,7,NA,Starter,Australia,17-Aug-19,36,0,50,52
Ardie Savea,Blindside,80,1,3,4,10,163,4,5,1,12,0,NA,1,2,NA,8,NA,Starter,Tonga,7-Sep-19,92,7,52,49
Ardie Savea,Blindside,80,0,0,0,9,42,5,1,1,8,1,NA,2,0,NA,2,NA,Starter,South Africa,21-Sep-19,23,13,47,41
Ardie Savea,Openside,9,0,0,0,3,12,1,1,0,0,0,NA,2,0,NA,3,NA,Bench,Canada,2-Oct-19,63,0,64,71
Ardie Savea,Number 8,61,0,2,2,13,55,1,2,0,4,0,NA,0,0,NA,11,NA,Starter,Namibia,6-Oct-19,71,9,54,57
Ardie Savea,Blindside,80,0,0,1,8,42,4,1,0,12,0,NA,1,3,NA,5,NA,Starter,Ireland,19-Oct-19,46,14,50,56
Ardie Savea,Openside,80,1,0,0,9,24,5,0,0,19,0,NA,2,0,NA,5,NA,Starter,England,26-Oct-19,7,19,44,38
Ardie Savea,Number 8,80,0,0,0,10,53,5,2,0,12,1,0,0,1,0,1,NA,Starter,Australia,7-Nov-20,22,24,48,49
Ardie Savea,Number 8,80,0,0,0,9,20,1,0,2,4,0,NA,0,1,NA,10,NA,Starter,Argentina,14-Nov-20,15,25,45,46
Ardie Savea,Number 8,80,1,0,0,15,47,7,0,1,2,0,NA,0,NA,0,5,NA,Starter,Argentina,28-Nov-20,38,0,71,82
Ardie Savea,Openside,80,1,1,2,7,10,2,0,1,9,1,0,1,2,0,9,NA,Starter,Fiji,17-Jul-21,60,13,60,65
Ardie Savea,Number 8,80,0,0,0,5,10,0,0,0,6,0,0,2,1,0,3,NA,Starter,Australia,7-Aug-21,33,25,47,42
Ardie Savea,Number 8,61,1,1,1,4,47,3,1,0,7,1,NA,0,1,NA,2,NA,Starter,Australia,14-Aug-21,57,22,47,40
Ardie Savea,Number 8,38,0,0,0,3,11,0,0,0,9,2,NA,0,0,NA,4,NA,Starter,Australia,5-Sep-21,38,21,44,45
Ardie Savea,Openside,80,0,2,2,12,36,2,1,2,8,1,NA,0,0,NA,8,NA,Starter,Argentina,18-Sep-21,36,13,51,44
Ardie Savea,Number 8,80,0,0,0,5,18,3,0,2,8,1,NA,1,0,NA,6,NA,Starter,South Africa,25-Sep-21,19,17,48,55
Ardie Savea,Openside,80,1,0,1,8,35,4,0,1,10,0,NA,0,0,NA,3,NA,Starter,South Africa,2-Oct-21,29,31,47,43
Ardie Savea,Number 8,80,0,2,2,10,72,2,1,1,9,0,NA,0,0,NA,6,NA,Starter,Wales,31-Oct-21,54,16,51,46
Ardie Savea,Number 8,80,0,0,0,8,14,3,0,1,14,0,NA,2,0,NA,8,NA,Starter,Ireland,14-Nov-21,20,29,40,35
Ardie Savea,Number 8,70,1,0,0,13,59,2,0,0,8,2,NA,1,1,NA,0,NA,Starter,France,21-Nov-21,25,40,53,47
Ardie Savea,Number 8,80,2,0,1,12,61,4,1,0,16,1,1,0,0,0,7,0,Starter,Ireland,2-Jul-22,42,19,42,39
Ardie Savea,Number 8,32,0,0,0,4,6,0,0,0,3,0,0,0,0,0,4,0,Starter,Ireland,9-Jul-22,12,23,53,38
Ardie Savea,Number 8,80,1,1,1,25,57,5,0,3,9,0,1,1,1,0,13,1,Starter,Ireland,16-Jul-22,22,32,49,57
Ardie Savea,Number 8,80,0,0,0,16,27,0,0,2,10,0,1,1,0,0,11,0,Starter,South Africa,7-Aug-22,10,26,45,31
Ardie Savea,Number 8,80,0,1,1,14,51,3,1,3,4,0,2,0,0,0,8,0,Starter,South Africa,20-Aug-22,35,23,50,47
Ardie Savea,Number 8,80,0,0,1,14,28,1,0,1,10,0,0,0,0,0,9,1,Starter,Argentina,27-Aug-22,18,25,60,59
Ardie Savea,Number 8,80,1,1,1,21,35,3,0,1,11,1,0,1,0,0,9,1,Starter,Argentina,3-Sep-22,53,3,54,50
Ardie Savea,Number 8,80,0,0,0,13,54,2,0,2,9,0,1,0,0,0,9,1,Starter,Australia,24-Sep-22,40,14,55,45
Ardie Savea,Number 8,80,1,1,1,22,39,6,0,2,10,0,2,0,0,0,11,0,Starter,Wales,6-Nov-22,55,23,52,45
Ardie Savea,Number 8,80,0,0,0,21,62,4,0,2,9,1,2,0,1,0,8,1,Starter,Scotland,14-Nov-22,31,23,54,55
Ardie Savea,Number 8,80,0,0,0,8,13,1,0,0,16,0,2,0,1,0,2,0,Starter,England,20-Nov-22,25,25,46,40
Ardie Savea,Number 8,80,1,0,0,16,30,3,0,2,9,1,1,0,0,0,5,0,Starter,Argentina,9-Jul-23,41,12,52,47
Ardie Savea,Number 8,80,0,1,1,10,25,1,1,0,9,1,0,1,1,0,4,1,Starter,South Africa,15-Jul-23,35,20,56,40
Ardie Savea,Number 8,80,0,0,0,26,55,3,0,1,11,1,1,0,1,0,10,2,Starter,Australia,29-Jul-23,38,7,57,51
Ardie Savea,Number 8,80,0,0,0,12,60,4,0,1,15,2,1,1,0,1,4,1,Starter,Australia,5-Aug-23,23,20,52,48
Ardie Savea,Number 8,80,0,0,0,16,29,4,0,2,6,0,0,1,0,0,12,0,Starter,South Africa,26-Aug-23,7,35,53,49
Ardie Savea,Number 8,80,0,0,0,20,38,4,0,2,7,0,0,1,0,2,9,0,Starter,France,9-Sep-23,13,27,48,39
Ardie Savea,Number 8,63,0,2,2,7,33,2,0,1,2,0,1,0,1,0,9,1,Starter,Namibia,16-Sep-23,71,3,64,40
Ardie Savea,Number 8,80,2,1,1,15,100,5,2,3,4,1,1,1,1,0,11,0,Starter,Italy,30-Sep-23,96,17,57,52
Ardie Savea,Number 8,80,1,0,0,22,46,4,2,1,15,2,2,0,2,1,7,2,Starter,Ireland,15-Oct-23,28,24,45,48
Ardie Savea,Number 8,80,0,2,2,24,35,8,0,1,19,0,0,1,0,0,15,1,Starter,Argentina,21-Oct-23,44,6,57,50
Ardie Savea,Number 8,80,0,0,0,29,45,4,1,1,9,0,0,0,1,0,11,1,Starter,South Africa,29-Oct-23,11,12,60,51
Asafo Aumua,Hooker,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,Bench,Australia,7-Nov-20,22,24,48,49
Asafo Aumua,Hooker,34,0,0,0,3,11,2,0,0,8,0,0,0,0,0,0,NA,Bench,Tonga,3-Jul-21,102,0,57,39
Asafo Aumua,Hooker,44,0,0,0,15,31,0,0,0,4,0,NA,1,0,NA,5,NA,Starter,Argentina,12-Sep-21,39,0,61,69
Asafo Aumua,Hooker,22,0,0,0,2,6,0,0,1,2,0,NA,0,0,NA,1,NA,Bench,South Africa,2-Oct-21,29,31,47,43
Asafo Aumua,Hooker,50,0,0,0,4,28,0,0,0,5,1,NA,0,0,NA,3,NA,Starter,USA,24-Oct-21,104,14,60,35
Asafo Aumua,Hooker,28,2,0,0,9,35,1,0,0,2,1,NA,0,0,NA,2,NA,Bench,Italy,7-Nov-21,47,9,60,61
Atu Moli,Prop,20,0,0,0,1,3,0,0,0,5,0,NA,0,0,NA,0,NA,Bench,Argentina,21-Jul-19,20,16,42,41
Atu Moli,Prop,30,0,0,0,5,4,0,0,0,4,3,NA,1,0,NA,1,NA,Bench,Australia,10-Aug-19,26,47,35,24
Atu Moli,Prop,80,0,0,0,4,8,0,0,0,7,2,NA,1,1,NA,1,NA,Starter,Canada,2-Oct-19,63,0,64,71
Atu Moli,Prop,23,0,0,0,0,0,0,0,0,9,0,NA,0,0,NA,0,NA,Bench,Wales,1-Nov-19,40,17,39,39
Beauden Barrett,First Five,38,0,0,0,3,36,1,0,0,2,0,0,0,0,2,9,NA,Bench,Wales,11-Jun-16,39,21,55,54
Beauden Barrett,First Five,48,1,1,1,6,19,5,1,1,2,2,0,1,0,5,10,NA,Bench,Wales,18-Jun-16,36,22,44,50
Beauden Barrett,First Five,80,2,0,0,14,86,4,2,0,2,1,0,1,0,7,20,NA,Starter,Wales,26-Jun-16,46,6,38,54
Beauden Barrett,First Five,80,1,2,5,18,116,7,4,0,2,0,0,0,0,11,29,NA,Starter,Australia,20-Aug-16,42,8,55,60
Beauden Barrett,First Five,80,0,1,3,10,41,5,1,0,3,2,0,0,0,9,26,NA,Starter,Australia,27-Aug-16,29,9,55,60
Beauden Barrett,First Five,64,1,1,1,6,42,3,2,3,9,1,0,1,1,2,20,NA,Starter,Argentina,10-Sep-16,57,22,45,60
Beauden Barrett,First Five,80,0,0,0,9,36,1,0,0,6,1,0,0,0,7,14,NA,Starter,South Africa,17-Sep-16,41,13,51,54
Beauden Barrett,First Five,75,0,1,4,7,36,1,0,1,3,0,0,1,0,5,24,NA,Starter,Argentina,2-Oct-16,36,17,41,51
Beauden Barrett,First Five,80,2,2,4,20,124,7,3,1,0,0,0,2,0,11,34,NA,Starter,South Africa,9-Oct-16,57,15,69,64
Beauden Barrett,First Five,45,0,0,0,1,0,0,0,1,5,3,0,1,0,8,7,NA,Starter,Australia,22-Oct-16,37,10,35,32
Beauden Barrett,First Five,80,0,1,3,14,53,2,0,2,4,1,0,3,1,8,30,NA,Starter,Ireland,6-Nov-16,29,40,49,51
Beauden Barrett,First Five,80,1,1,2,14,86,2,2,3,5,1,0,2,0,10,25,NA,Starter,Ireland,20-Nov-16,21,9,34,46
Beauden Barrett,First Five,80,1,0,1,8,130,3,1,0,6,0,1,3,0,23,10,NA,Starter,France,27-Nov-16,24,19,50,47
Beauden Barrett,First Five,60,2,2,5,16,88,1,3,1,3,0,1,4,2,9,15,NA,Starter,Samoa,16-Jun-17,78,0,45,40
Beauden Barrett,First Five,80,0,0,1,12,31,4,1,2,3,1,0,3,0,8,14,NA,Starter,Lions,24-Jun-17,30,15,61,63
Beauden Barrett,First Five,80,0,0,0,8,27,3,0,0,4,1,0,0,0,15,7,NA,Starter,Lions,1-Jul-17,21,24,61,58
Beauden Barrett,First Five,80,0,0,2,22,78,3,1,3,3,0,0,3,1,8,21,NA,Starter,Lions,8-Jul-17,15,15,51,56
Beauden Barrett,First Five,80,0,2,4,11,31,2,2,1,7,1,1,2,0,15,28,NA,Starter,Australia,19-Aug-17,54,34,58,51
Beauden Barrett,First Five,71,2,0,0,11,57,6,3,1,9,1,0,1,0,11,20,NA,Starter,Australia,26-Aug-17,35,29,61,51
Beauden Barrett,First Five,70,1,2,3,16,30,6,1,0,5,2,0,2,1,13,20,NA,Starter,Argentina,9-Sep-17,39,22,60,44
Beauden Barrett,First Five,80,0,2,4,11,35,0,1,1,6,1,1,1,0,20,23,NA,Starter,South Africa,16-Sep-17,57,0,53,49
Beauden Barrett,First Five,80,0,1,3,8,55,5,2,0,5,0,0,3,0,19,31,NA,Starter,Argentina,1-Oct-17,36,10,53,48
Beauden Barrett,First Five,32,0,1,1,8,14,1,0,1,4,0,0,2,0,6,19,NA,Starter,South Africa,8-Oct-17,25,24,36,56
Beauden Barrett,First Five,80,0,2,5,7,27,0,0,1,2,2,0,2,0,10,18,NA,Starter,France,12-Nov-17,38,18,43,58
Beauden Barrett,First Five,80,1,0,1,12,60,1,1,1,9,2,1,2,1,19,17,NA,Starter,Scotland,19-Nov-17,22,17,40,42
Beauden Barrett,First Five,80,0,0,2,14,29,3,0,1,8,4,1,2,0,13,25,NA,Starter,Wales,26-Nov-17,33,18,36,44
Beauden Barrett,First Five,80,1,1,1,10,24,2,1,1,4,1,1,1,0,21,24,NA,Starter,France,9-Jun-18,52,11,66,53
Beauden Barrett,First Five,11,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,NA,Starter,France,16-Jun-18,26,13,42,43
Beauden Barrett,First Five,80,1,2,2,13,80,2,3,1,6,2,0,4,0,22,38,NA,Starter,Australia,18-Aug-18,38,13,55,53
Beauden Barrett,First Five,80,4,0,1,18,147,7,4,0,6,1,0,1,0,18,36,NA,Starter,Australia,25-Aug-18,40,12,48,46
Beauden Barrett,First Five,80,0,2,2,19,15,1,0,2,3,2,0,1,0,13,41,NA,Starter,South Africa,15-Sep-18,34,36,75,57
Beauden Barrett,First Five,80,0,0,0,10,23,1,0,0,7,3,0,3,1,15,13,NA,Starter,Argentina,30-Sep-18,35,17,47,46
Beauden Barrett,First Five,80,0,1,1,5,22,3,0,0,4,3,0,3,0,10,11,NA,Starter,South Africa,7-Oct-18,32,30,41,36
Beauden Barrett,First Five,80,1,1,1,10,59,2,2,0,5,0,0,1,0,12,18,NA,Starter,Australia,27-Oct-18,37,20,54,51
Beauden Barrett,First Five,80,0,1,1,19,37,7,0,1,6,2,0,1,2,19,18,NA,Starter,England,11-Nov-18,16,15,62,52
Beauden Barrett,First Five,80,0,0,0,26,49,4,1,2,8,4,0,4,0,10,27,NA,Starter,Scotland,18-Nov-18,9,16,48,52
Beauden Barrett,First Five,50,1,2,2,11,79,3,1,0,1,0,0,0,1,15,16,NA,Starter,Italy,25-Nov-18,66,3,60,44
Beauden Barrett,First Five,80,0,0,0,15,68,7,3,0,5,0,NA,2,0,NA,24,NA,Starter,Argentina,21-Jul-19,20,16,42,41
Beauden Barrett,Fullback,80,0,1,1,21,87,6,2,0,0,1,NA,3,0,NA,22,NA,Starter,South Africa,27-Jul-19,16,16,57,59
Beauden Barrett,Fullback,80,1,0,3,11,47,3,2,0,2,3,NA,0,0,NA,24,NA,Starter,Australia,10-Aug-19,26,47,35,24
Beauden Barrett,Fullback,80,0,0,2,6,42,0,0,0,4,3,NA,1,0,8,9,NA,Starter,Australia,17-Aug-19,36,0,50,52
Beauden Barrett,First Five,41,0,0,4,2,14,0,0,1,1,0,NA,0,0,NA,21,NA,Starter,Tonga,7-Sep-19,92,7,52,49
Beauden Barrett,Fullback,80,0,1,1,17,49,7,1,1,1,4,NA,3,0,NA,14,NA,Starter,South Africa,21-Sep-19,23,13,47,41
Beauden Barrett,Fullback,80,1,1,2,16,149,7,3,1,3,1,NA,2,0,NA,16,NA,Starter,Canada,2-Oct-19,63,0,64,71
Beauden Barrett,Fullback,80,1,1,1,20,69,3,3,1,2,3,NA,1,1,NA,17,NA,Starter,Ireland,19-Oct-19,46,14,50,56
Beauden Barrett,Fullback,80,0,0,0,21,105,4,2,3,2,1,NA,3,0,NA,29,NA,Starter,England,26-Oct-19,7,19,44,38
Beauden Barrett,Fullback,80,1,0,0,12,88,3,3,1,6,2,NA,1,0,NA,10,NA,Starter,Wales,1-Nov-19,40,17,39,39
Beauden Barrett,First Five,80,0,0,0,8,28,2,0,2,6,3,0,1,0,12,17,NA,Starter,Australia,7-Nov-20,22,24,48,49
Beauden Barrett,Fullback,80,0,1,1,10,47,0,0,2,3,1,NA,1,1,NA,13,NA,Starter,Argentina,14-Nov-20,15,25,45,46
Beauden Barrett,Fullback,80,0,0,0,9,14,0,1,2,2,0,NA,1,NA,0,8,NA,Starter,Argentina,28-Nov-20,38,0,71,82
Beauden Barrett,First Five,26,0,1,1,1,9,1,0,1,6,0,1,1,1,3,5,NA,Bench,Tonga,3-Jul-21,102,0,57,39
Beauden Barrett,First Five,70,0,2,3,2,30,1,0,1,6,0,0,1,0,20,23,NA,Starter,Fiji,10-Jul-21,57,23,51,54
Beauden Barrett,First Five,23,0,0,0,4,35,3,1,0,0,1,1,1,0,5,12,NA,Bench,Fiji,17-Jul-21,60,13,60,65
Beauden Barrett,First Five,15,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,Bench,Australia,7-Aug-21,33,25,47,42
Beauden Barrett,First Five,16,0,0,0,1,10,0,0,0,2,0,NA,1,0,NA,3,NA,Bench,Australia,14-Aug-21,57,22,47,40
Beauden Barrett,First Five,80,0,0,1,5,1,0,1,1,10,1,NA,0,1,NA,10,NA,Starter,Australia,5-Sep-21,38,21,44,45
Beauden Barrett,First Five,50,0,2,2,7,40,3,1,1,0,0,NA,1,1,NA,30,NA,Starter,Argentina,12-Sep-21,39,0,61,69
Beauden Barrett,First Five,14,0,0,1,1,0,0,0,0,0,0,NA,1,0,NA,7,NA,Bench,Argentina,18-Sep-21,36,13,51,44
Beauden Barrett,First Five,80,0,0,0,2,10,0,0,1,5,3,NA,0,1,NA,22,NA,Starter,South Africa,25-Sep-21,19,17,48,55
Beauden Barrett,First Five,66,0,1,2,6,33,3,1,1,3,1,NA,1,1,NA,17,NA,Starter,South Africa,2-Oct-21,29,31,47,43
Beauden Barrett,First Five,21,1,0,0,2,72,0,0,0,1,0,NA,0,0,NA,11,NA,Bench,USA,24-Oct-21,104,14,60,35
Beauden Barrett,First Five,80,2,0,2,6,102,1,2,2,1,1,NA,0,1,NA,15,NA,Starter,Wales,31-Oct-21,54,16,51,46
Beauden Barrett,First Five,22,0,0,0,2,2,1,0,0,4,1,NA,1,0,NA,2,NA,Starter,Ireland,14-Nov-21,20,29,40,35
Beauden Barrett,First Five,80,0,1,1,7,24,2,0,1,5,0,0,1,1,9,14,0,Starter,Ireland,2-Jul-22,42,19,42,39
Beauden Barrett,First Five,56,1,0,0,2,6,1,0,0,6,0,0,0,0,8,11,0,Starter,Ireland,9-Jul-22,12,23,53,38
Beauden Barrett,First Five,80,0,0,0,17,75,4,1,0,5,3,0,1,1,8,19,0,Starter,Ireland,16-Jul-22,22,32,49,57
Beauden Barrett,First Five,74,0,0,0,18,67,4,0,1,5,0,1,2,1,5,11,0,Starter,South Africa,7-Aug-22,10,26,45,31
Beauden Barrett,First Five,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Bench,South Africa,3-Sep-22,35,23,50,47
Beauden Barrett,First Five,18,1,0,0,5,17,0,0,0,1,0,0,0,0,6,5,0,Bench,Argentina,3-Sep-22,53,3,54,50
Beauden Barrett,First Five,45,0,1,1,0,0,0,0,0,0,0,0,1,0,3,7,0,Bench,Australia,15-Sep-22,39,37,50,62
Beauden Barrett,Fullback,69,0,1,1,3,25,2,1,0,1,1,0,0,0,7,6,0,Starter,Australia,24-Sep-22,40,14,55,45
Beauden Barrett,Fullback,80,0,1,1,6,10,0,0,1,4,2,0,2,0,3,6,0,Starter,Wales,6-Nov-22,55,23,52,45
Beauden Barrett,First Five,78,0,0,1,10,0,1,0,1,4,0,0,2,0,12,23,0,Starter,Scotland,14-Nov-22,31,23,54,55
Beauden Barrett,Fullback,70,0,0,1,7,17,3,0,1,1,1,0,0,0,5,5,0,Starter,England,20-Nov-22,25,25,46,40
Beauden Barrett,Fullback,60,1,1,1,12,76,2,0,1,1,0,0,0,0,3,11,0,Starter,Argentina,9-Jul-23,41,12,52,47
Beauden Barrett,Fullback,80,0,1,2,7,12,1,1,1,2,2,0,0,0,12,11,0,Starter,South Africa,15-Jul-23,35,20,56,40
Beauden Barrett,Fullback,57,0,0,0,12,74,0,0,0,3,1,0,0,0,6,8,1,Starter,Australia,29-Jul-23,38,7,57,51
Beauden Barrett,Fullback,80,0,0,0,10,22,1,0,0,2,2,0,0,0,4,9,1,Starter,South Africa,26-Aug-23,7,35,53,49
Beauden Barrett,Fullback,80,0,1,1,24,123,2,0,1,3,1,1,3,0,18,12,1,Starter,France,9-Sep-23,13,27,48,39
Beauden Barrett,Fullback,59,0,1,1,10,93,2,2,0,0,0,0,1,0,5,10,0,Starter,Namibia,16-Sep-23,71,3,64,40
Beauden Barrett,Fullback,80,0,1,2,15,50,3,0,0,1,2,1,1,0,6,12,0,Starter,Italy,30-Sep-23,96,17,57,52
Beauden Barrett,First Five,18,0,1,1,2,37,1,1,0,0,0,0,1,0,3,4,0,Bench,Uruguay,6-Oct-23,73,0,63,56
Beauden Barrett,Fullback,80,0,0,0,12,75,3,1,1,7,0,0,1,0,13,6,0,Starter,Ireland,15-Oct-23,28,24,45,48
Beauden Barrett,Fullback,55,0,0,0,7,64,1,0,0,2,0,0,1,0,7,5,0,Starter,Argentina,21-Oct-23,44,6,57,50
Beauden Barrett,Fullback,80,1,0,0,14,50,1,1,0,3,1,1,5,0,8,17,0,Starter,South Africa,29-Oct-23,11,12,60,51
Ben Smith,Fullback,80,0,0,1,9,113,4,2,1,3,0,0,5,0,2,14,NA,Starter,Wales,11-Jun-16,39,21,55,54
Ben Smith,Wing,80,1,0,0,7,96,5,4,1,7,1,0,0,0,2,4,NA,Starter,Wales,18-Jun-16,36,22,44,50
