Name,Position,Minutes,Tries,Try Assists,Try Contributions,Carries,Meters,Defenders Beaten,Linebreaks,Offloads,Tackles,Missed Tackles,Turnovers Won,Turnovers Lost,Penalties,Kicks,Passes,Dominant Tackles,Starter,Opponent,Date,For,Against,Posession,Territory,Result
Ardie Savea,Openside,45,1,0,0,6,2,1,0,0,7,0,2.0,0,0.0,0.0,2,,Bench,South Africa,7-Oct-18,32,30,41,36,Win
Ardie Savea,Openside,80,0,0,0,8,30,3,1,0,9,0,1.0,0,0.0,0.0,5,,Starter,Australia,27-Oct-18,37,20,54,51,Win
Ardie Savea,Openside,67,0,0,0,10,18,1,0,0,12,0,1.0,2,0.0,0.0,6,,Starter,England,11-Nov-18,16,15,62,52,Win
Ardie Savea,Openside,47,0,0,0,3,7,1,0,0,4,1,1.0,0,0.0,0.0,6,,Starter,Italy,25-Nov-18,66,3,60,44,Win
Ardie Savea,Number 8,80,0,0,0,9,23,6,0,0,12,0,,1,0.0,,4,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Ardie Savea,Blindside,80,0,0,1,12,62,4,2,1,12,0,,1,0.0,0.0,7,,Starter,Australia,17-Aug-19,36,0,50,52,Win
Ardie Savea,Blindside,80,1,3,4,10,163,4,5,1,12,0,,1,2.0,,8,,Starter,Tonga,7-Sep-19,92,7,52,49,Win
Ardie Savea,Blindside,80,0,0,0,9,42,5,1,1,8,1,,2,0.0,,2,,Starter,South Africa,21-Sep-19,23,13,47,41,Win
Ardie Savea,Openside,9,0,0,0,3,12,1,1,0,0,0,,2,0.0,,3,,Bench,Canada,2-Oct-19,63,0,64,71,Win
Ardie Savea,Number 8,61,0,2,2,13,55,1,2,0,4,0,,0,0.0,,11,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Ardie Savea,Blindside,80,0,0,1,8,42,4,1,0,12,0,,1,3.0,,5,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
Ardie Savea,Number 8,80,1,0,0,15,47,7,0,1,2,0,,0,,0.0,5,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Ardie Savea,Openside,80,1,1,2,7,10,2,0,1,9,1,0.0,1,2.0,0.0,9,,Starter,Fiji,17-Jul-21,60,13,60,65,Win
Ardie Savea,Number 8,80,0,0,0,5,10,0,0,0,6,0,0.0,2,1.0,0.0,3,,Starter,Australia,7-Aug-21,33,25,47,42,Win
Ardie Savea,Number 8,61,1,1,1,4,47,3,1,0,7,1,,0,1.0,,2,,Starter,Australia,14-Aug-21,57,22,47,40,Win
Ardie Savea,Number 8,38,0,0,0,3,11,0,0,0,9,2,,0,0.0,,4,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Ardie Savea,Openside,80,0,2,2,12,36,2,1,2,8,1,,0,0.0,,8,,Starter,Argentina,18-Sep-21,36,13,51,44,Win
Ardie Savea,Number 8,80,0,0,0,5,18,3,0,2,8,1,,1,0.0,,6,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
Ardie Savea,Number 8,80,0,2,2,10,72,2,1,1,9,0,,0,0.0,,6,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Ardie Savea,Number 8,80,2,0,1,12,61,4,1,0,16,1,1.0,0,0.0,0.0,7,0.0,Starter,Ireland,2-Jul-22,42,19,42,39,Win
Ardie Savea,Number 8,80,0,1,1,14,51,3,1,3,4,0,2.0,0,0.0,0.0,8,0.0,Starter,South Africa,20-Aug-22,35,23,50,47,Win
Ardie Savea,Number 8,80,1,1,1,21,35,3,0,1,11,1,0.0,1,0.0,0.0,9,1.0,Starter,Argentina,3-Sep-22,53,3,54,50,Win
Ardie Savea,Number 8,80,0,0,0,13,54,2,0,2,9,0,1.0,0,0.0,0.0,9,1.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Ardie Savea,Number 8,80,1,1,1,22,39,6,0,2,10,0,2.0,0,0.0,0.0,11,0.0,Starter,Wales,6-Nov-22,55,23,52,45,Win
Ardie Savea,Number 8,80,0,0,0,21,62,4,0,2,9,1,2.0,0,1.0,0.0,8,1.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Ardie Savea,Number 8,80,1,0,0,16,30,3,0,2,9,1,1.0,0,0.0,0.0,5,0.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Ardie Savea,Number 8,80,0,1,1,10,25,1,1,0,9,1,0.0,1,1.0,0.0,4,1.0,Starter,South Africa,15-Jul-23,35,20,56,40,Win
Ardie Savea,Number 8,80,0,0,0,26,55,3,0,1,11,1,1.0,0,1.0,0.0,10,2.0,Starter,Australia,29-Jul-23,38,7,57,51,Win
Ardie Savea,Number 8,80,0,0,0,12,60,4,0,1,15,2,1.0,1,0.0,1.0,4,1.0,Starter,Australia,5-Aug-23,23,20,52,48,Win
Ardie Savea,Number 8,63,0,2,2,7,33,2,0,1,2,0,1.0,0,1.0,0.0,9,1.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Ardie Savea,Number 8,80,2,1,1,15,100,5,2,3,4,1,1.0,1,1.0,0.0,11,0.0,Starter,Italy,30-Sep-23,96,17,57,52,Win
Ardie Savea,Number 8,80,1,0,0,22,46,4,2,1,15,2,2.0,0,2.0,1.0,7,2.0,Starter,Ireland,15-Oct-23,28,24,45,48,Win
Ardie Savea,Number 8,80,0,2,2,24,35,8,0,1,19,0,0.0,1,0.0,0.0,15,1.0,Starter,Argentina,21-Oct-23,44,6,57,50,Win
Asafo Aumua,Hooker,34,0,0,0,3,11,2,0,0,8,0,0.0,0,0.0,0.0,0,,Bench,Tonga,3-Jul-21,102,0,57,39,Win
Asafo Aumua,Hooker,44,0,0,0,15,31,0,0,0,4,0,,1,0.0,,5,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
Asafo Aumua,Hooker,50,0,0,0,4,28,0,0,0,5,1,,0,0.0,,3,,Starter,USA,24-Oct-21,104,14,60,35,Win
Asafo Aumua,Hooker,28,2,0,0,9,35,1,0,0,2,1,,0,0.0,,2,,Bench,Italy,7-Nov-21,47,9,60,61,Win
Atu Moli,Prop,20,0,0,0,1,3,0,0,0,5,0,,0,0.0,,0,,Bench,Argentina,21-Jul-19,20,16,42,41,Win
Atu Moli,Prop,80,0,0,0,4,8,0,0,0,7,2,,1,1.0,,1,,Starter,Canada,2-Oct-19,63,0,64,71,Win
Atu Moli,Prop,23,0,0,0,0,0,0,0,0,9,0,,0,0.0,,0,,Bench,Wales,1-Nov-19,40,17,39,39,Win
Beauden Barrett,First Five,38,0,0,0,3,36,1,0,0,2,0,0.0,0,0.0,2.0,9,,Bench,Wales,11-Jun-16,39,21,55,54,Win
Beauden Barrett,First Five,48,1,1,1,6,19,5,1,1,2,2,0.0,1,0.0,5.0,10,,Bench,Wales,18-Jun-16,36,22,44,50,Win
Beauden Barrett,First Five,80,2,0,0,14,86,4,2,0,2,1,0.0,1,0.0,7.0,20,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Beauden Barrett,First Five,80,1,2,5,18,116,7,4,0,2,0,0.0,0,0.0,11.0,29,,Starter,Australia,20-Aug-16,42,8,55,60,Win
Beauden Barrett,First Five,80,0,1,3,10,41,5,1,0,3,2,0.0,0,0.0,9.0,26,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Beauden Barrett,First Five,64,1,1,1,6,42,3,2,3,9,1,0.0,1,1.0,2.0,20,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Beauden Barrett,First Five,80,0,0,0,9,36,1,0,0,6,1,0.0,0,0.0,7.0,14,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Beauden Barrett,First Five,75,0,1,4,7,36,1,0,1,3,0,0.0,1,0.0,5.0,24,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Beauden Barrett,First Five,80,2,2,4,20,124,7,3,1,0,0,0.0,2,0.0,11.0,34,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Beauden Barrett,First Five,45,0,0,0,1,0,0,0,1,5,3,0.0,1,0.0,8.0,7,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Beauden Barrett,First Five,80,1,1,2,14,86,2,2,3,5,1,0.0,2,0.0,10.0,25,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Beauden Barrett,First Five,80,1,0,1,8,130,3,1,0,6,0,1.0,3,0.0,23.0,10,,Starter,France,27-Nov-16,24,19,50,47,Win
Beauden Barrett,First Five,60,2,2,5,16,88,1,3,1,3,0,1.0,4,2.0,9.0,15,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Beauden Barrett,First Five,80,0,0,1,12,31,4,1,2,3,1,0.0,3,0.0,8.0,14,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Beauden Barrett,First Five,80,0,2,4,11,31,2,2,1,7,1,1.0,2,0.0,15.0,28,,Starter,Australia,19-Aug-17,54,34,58,51,Win
Beauden Barrett,First Five,71,2,0,0,11,57,6,3,1,9,1,0.0,1,0.0,11.0,20,,Starter,Australia,26-Aug-17,35,29,61,51,Win
Beauden Barrett,First Five,70,1,2,3,16,30,6,1,0,5,2,0.0,2,1.0,13.0,20,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
Beauden Barrett,First Five,80,0,2,4,11,35,0,1,1,6,1,1.0,1,0.0,20.0,23,,Starter,South Africa,16-Sep-17,57,0,53,49,Win
Beauden Barrett,First Five,80,0,1,3,8,55,5,2,0,5,0,0.0,3,0.0,19.0,31,,Starter,Argentina,1-Oct-17,36,10,53,48,Win
Beauden Barrett,First Five,32,0,1,1,8,14,1,0,1,4,0,0.0,2,0.0,6.0,19,,Starter,South Africa,8-Oct-17,25,24,36,56,Win
Beauden Barrett,First Five,80,0,2,5,7,27,0,0,1,2,2,0.0,2,0.0,10.0,18,,Starter,France,12-Nov-17,38,18,43,58,Win
Beauden Barrett,First Five,80,1,0,1,12,60,1,1,1,9,2,1.0,2,1.0,19.0,17,,Starter,Scotland,19-Nov-17,22,17,40,42,Win
Beauden Barrett,First Five,80,0,0,2,14,29,3,0,1,8,4,1.0,2,0.0,13.0,25,,Starter,Wales,26-Nov-17,33,18,36,44,Win
Beauden Barrett,First Five,80,1,1,1,10,24,2,1,1,4,1,1.0,1,0.0,21.0,24,,Starter,France,9-Jun-18,52,11,66,53,Win
Beauden Barrett,First Five,11,0,0,0,0,0,0,0,0,1,0,1.0,1,0.0,3.0,0,,Starter,France,16-Jun-18,26,13,42,43,Win
Beauden Barrett,First Five,80,1,2,2,13,80,2,3,1,6,2,0.0,4,0.0,22.0,38,,Starter,Australia,18-Aug-18,38,13,55,53,Win
Beauden Barrett,First Five,80,4,0,1,18,147,7,4,0,6,1,0.0,1,0.0,18.0,36,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Beauden Barrett,First Five,80,0,0,0,10,23,1,0,0,7,3,0.0,3,1.0,15.0,13,,Starter,Argentina,30-Sep-18,35,17,47,46,Win
Beauden Barrett,First Five,80,0,1,1,5,22,3,0,0,4,3,0.0,3,0.0,10.0,11,,Starter,South Africa,7-Oct-18,32,30,41,36,Win
Beauden Barrett,First Five,80,1,1,1,10,59,2,2,0,5,0,0.0,1,0.0,12.0,18,,Starter,Australia,27-Oct-18,37,20,54,51,Win
Beauden Barrett,First Five,80,0,1,1,19,37,7,0,1,6,2,0.0,1,2.0,19.0,18,,Starter,England,11-Nov-18,16,15,62,52,Win
Beauden Barrett,First Five,50,1,2,2,11,79,3,1,0,1,0,0.0,0,1.0,15.0,16,,Starter,Italy,25-Nov-18,66,3,60,44,Win
Beauden Barrett,First Five,80,0,0,0,15,68,7,3,0,5,0,,2,0.0,,24,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Beauden Barrett,Fullback,80,0,0,2,6,42,0,0,0,4,3,,1,0.0,8.0,9,,Starter,Australia,17-Aug-19,36,0,50,52,Win
Beauden Barrett,First Five,41,0,0,4,2,14,0,0,1,1,0,,0,0.0,,21,,Starter,Tonga,7-Sep-19,92,7,52,49,Win
Beauden Barrett,Fullback,80,0,1,1,17,49,7,1,1,1,4,,3,0.0,,14,,Starter,South Africa,21-Sep-19,23,13,47,41,Win
Beauden Barrett,Fullback,80,1,1,2,16,149,7,3,1,3,1,,2,0.0,,16,,Starter,Canada,2-Oct-19,63,0,64,71,Win
Beauden Barrett,Fullback,80,1,1,1,20,69,3,3,1,2,3,,1,1.0,,17,,Starter,Ireland,19-Oct-19,46,14,50,56,Win
Beauden Barrett,Fullback,80,1,0,0,12,88,3,3,1,6,2,,1,0.0,,10,,Starter,Wales,1-Nov-19,40,17,39,39,Win
Beauden Barrett,Fullback,80,0,0,0,9,14,0,1,2,2,0,,1,,0.0,8,,Starter,Argentina,28-Nov-20,38,0,71,82,Win
Beauden Barrett,First Five,26,0,1,1,1,9,1,0,1,6,0,1.0,1,1.0,3.0,5,,Bench,Tonga,3-Jul-21,102,0,57,39,Win
Beauden Barrett,First Five,70,0,2,3,2,30,1,0,1,6,0,0.0,1,0.0,20.0,23,,Starter,Fiji,10-Jul-21,57,23,51,54,Win
Beauden Barrett,First Five,23,0,0,0,4,35,3,1,0,0,1,1.0,1,0.0,5.0,12,,Bench,Fiji,17-Jul-21,60,13,60,65,Win
Beauden Barrett,First Five,15,0,0,0,0,0,0,0,0,2,1,0.0,0,0.0,0.0,0,,Bench,Australia,7-Aug-21,33,25,47,42,Win
Beauden Barrett,First Five,16,0,0,0,1,10,0,0,0,2,0,,1,0.0,,3,,Bench,Australia,14-Aug-21,57,22,47,40,Win
Beauden Barrett,First Five,80,0,0,1,5,1,0,1,1,10,1,,0,1.0,,10,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Beauden Barrett,First Five,50,0,2,2,7,40,3,1,1,0,0,,1,1.0,,30,,Starter,Argentina,12-Sep-21,39,0,61,69,Win
Beauden Barrett,First Five,14,0,0,1,1,0,0,0,0,0,0,,1,0.0,,7,,Bench,Argentina,18-Sep-21,36,13,51,44,Win
Beauden Barrett,First Five,80,0,0,0,2,10,0,0,1,5,3,,0,1.0,,22,,Starter,South Africa,25-Sep-21,19,17,48,55,Win
Beauden Barrett,First Five,21,1,0,0,2,72,0,0,0,1,0,,0,0.0,,11,,Bench,USA,24-Oct-21,104,14,60,35,Win
Beauden Barrett,First Five,80,2,0,2,6,102,1,2,2,1,1,,0,1.0,,15,,Starter,Wales,31-Oct-21,54,16,51,46,Win
Beauden Barrett,First Five,80,0,1,1,7,24,2,0,1,5,0,0.0,1,1.0,9.0,14,0.0,Starter,Ireland,2-Jul-22,42,19,42,39,Win
Beauden Barrett,First Five,10,0,0,0,0,0,0,0,0,0,0,0.0,0,1.0,1.0,1,0.0,Bench,South Africa,3-Sep-22,35,23,50,47,Win
Beauden Barrett,First Five,18,1,0,0,5,17,0,0,0,1,0,0.0,0,0.0,6.0,5,0.0,Bench,Argentina,3-Sep-22,53,3,54,50,Win
Beauden Barrett,First Five,45,0,1,1,0,0,0,0,0,0,0,0.0,1,0.0,3.0,7,0.0,Bench,Australia,15-Sep-22,39,37,50,62,Win
Beauden Barrett,Fullback,69,0,1,1,3,25,2,1,0,1,1,0.0,0,0.0,7.0,6,0.0,Starter,Australia,24-Sep-22,40,14,55,45,Win
Beauden Barrett,Fullback,80,0,1,1,6,10,0,0,1,4,2,0.0,2,0.0,3.0,6,0.0,Starter,Wales,6-Nov-22,55,23,52,45,Win
Beauden Barrett,First Five,78,0,0,1,10,0,1,0,1,4,0,0.0,2,0.0,12.0,23,0.0,Starter,Scotland,14-Nov-22,31,23,54,55,Win
Beauden Barrett,Fullback,60,1,1,1,12,76,2,0,1,1,0,0.0,0,0.0,3.0,11,0.0,Starter,Argentina,9-Jul-23,41,12,52,47,Win
Beauden Barrett,Fullback,80,0,1,2,7,12,1,1,1,2,2,0.0,0,0.0,12.0,11,0.0,Starter,South Africa,15-Jul-23,35,20,56,40,Win
Beauden Barrett,Fullback,57,0,0,0,12,74,0,0,0,3,1,0.0,0,0.0,6.0,8,1.0,Starter,Australia,29-Jul-23,38,7,57,51,Win
Beauden Barrett,Fullback,59,0,1,1,10,93,2,2,0,0,0,0.0,1,0.0,5.0,10,0.0,Starter,Namibia,16-Sep-23,71,3,64,40,Win
Beauden Barrett,Fullback,80,0,1,2,15,50,3,0,0,1,2,1.0,1,0.0,6.0,12,0.0,Starter,Italy,30-Sep-23,96,17,57,52,Win
Beauden Barrett,First Five,18,0,1,1,2,37,1,1,0,0,0,0.0,1,0.0,3.0,4,0.0,Bench,Uruguay,6-Oct-23,73,0,63,56,Win
Beauden Barrett,Fullback,80,0,0,0,12,75,3,1,1,7,0,0.0,1,0.0,13.0,6,0.0,Starter,Ireland,15-Oct-23,28,24,45,48,Win
Beauden Barrett,Fullback,55,0,0,0,7,64,1,0,0,2,0,0.0,1,0.0,7.0,5,0.0,Starter,Argentina,21-Oct-23,44,6,57,50,Win
Ben Smith,Fullback,80,0,0,1,9,113,4,2,1,3,0,0.0,5,0.0,2.0,14,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Ben Smith,Wing,80,1,0,0,7,96,5,4,1,7,1,0.0,0,0.0,2.0,4,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Ben Smith,Wing,80,1,0,0,8,91,5,3,1,2,1,0.0,1,0.0,3.0,4,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Ben Smith,Wing,80,0,0,0,10,47,3,0,3,9,1,0.0,2,0.0,2.0,5,,Starter,Australia,20-Aug-16,42,8,55,60,Win
Ben Smith,Fullback,80,0,1,1,12,66,5,2,1,0,1,0.0,1,0.0,4.0,12,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Ben Smith,Fullback,80,2,1,2,10,89,5,2,0,1,0,0.0,1,0.0,3.0,5,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Ben Smith,Fullback,80,1,0,0,9,55,4,4,0,1,0,0.0,3,0.0,4.0,3,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Ben Smith,Fullback,80,1,1,1,7,55,3,2,0,5,0,2.0,1,0.0,4.0,12,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Ben Smith,Fullback,80,1,1,1,17,78,2,3,1,1,0,0.0,1,0.0,1.0,16,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Ben Smith,Fullback,80,0,2,4,10,98,4,4,3,1,0,2.0,0,0.0,5.0,13,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Ben Smith,Fullback,73,0,0,0,6,29,4,0,0,3,0,1.0,0,2.0,1.0,12,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Ben Smith,Fullback,62,0,1,3,7,84,2,2,1,1,0,0.0,1,0.0,2.0,6,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Ben Smith,Fullback,26,0,0,0,9,36,2,0,0,0,0,0.0,3,0.0,0.0,4,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Ben Smith,Wing,80,1,0,1,6,32,1,2,1,1,0,0.0,0,1.0,1.0,5,,Starter,Australia,19-Aug-17,54,34,58,51,Win
Ben Smith,Wing,80,1,0,0,8,78,1,4,1,3,0,0.0,1,0.0,0.0,3,,Starter,Australia,26-Aug-17,35,29,61,51,Win
Ben Smith,Wing,80,1,0,0,9,58,5,2,2,2,0,0.0,2,0.0,0.0,8,,Starter,France,9-Jun-18,52,11,66,53,Win
Ben Smith,Wing,80,1,0,0,5,26,3,1,2,5,1,2.0,1,0.0,1.0,5,,Starter,France,16-Jun-18,26,13,42,43,Win
Ben Smith,Fullback,80,1,0,1, ,43,2,2,1,3,1,1.0,3,2.0,0.0,10,,Starter,France,23-Jun-18,49,14,49,44,Win
Ben Smith,Fullback,80,0,0,1,15,92,5,5,3,3,1,1.0,0,0.0,1.0,11,,Starter,Australia,18-Aug-18,38,13,55,53,Win
Ben Smith,Wing,80,0,1,1,14,93,3,4,4,2,1,0.0,1,0.0,0.0,14,,Starter,Australia,25-Aug-18,40,12,48,46,Win
Ben Smith,Fullback,70,0,0,0,14,85,7,2,0,3,0,0.0,4,0.0,1.0,6,,Starter,Argentina,8-Sep-18,46,24,45,44,Win
Ben Smith,Fullback,58,0,1,1,6,21,0,1,0,1,0,0.0,0,0.0,1.0,7,,Starter,Argentina,30-Sep-18,35,17,47,46,Win
Ben Smith,Fullback,80,0,0,0,3,16,0,0,0,5,0,0.0,0,0.0,1.0,0,,Starter,South Africa,7-Oct-18,32,30,41,36,Win
Ben Smith,Wing,80,1,0,0,11,109,3,3,2,3,1,0.0,1,0.0,1.0,6,,Starter,Australia,27-Oct-18,37,20,54,51,Win
Ben Smith,Wing,80,0,0,0,6,74,3,3,0,3,0,0.0,0,0.0,0.0,5,,Starter,England,11-Nov-18,16,15,62,52,Win
Ben Smith,Fullback,80,0,0,0,13,66,10,1,3,1,0,,1,0.0,,8,,Starter,Argentina,21-Jul-19,20,16,42,41,Win
Ben Smith,Fullback,54,2,1,3,10,180,4,3,0,1,0,,0,1.0,,12,,Starter,Tonga,7-Sep-19,92,7,52,49,Win
Ben Smith,Fullback,13,0,0,0,1,7,1,0,0,0,0,,0,0.0,,3,,Bench,South Africa,21-Sep-19,23,13,47,41,Win
Ben Smith,Wing,28,0,0,0,8,45,6,2,1,1,1,,0,0.0,,5,,Bench,Canada,2-Oct-19,63,0,64,71,Win
Ben Smith,Fullback,80,2,0,0,11,34,3,2,2,2,1,,1,0.0,,19,,Starter,Namibia,6-Oct-19,71,9,54,57,Win
Ben Smith,Wing,80,2,0,0,11,71,8,4,2,4,1,,1,1.0,,5,,Starter,Wales,1-Nov-19,40,17,39,39,Win
Brad Weber,Halfback,12,0,0,0,0,0,0,0,0,3,0,,0,0.0,,7,,Bench,Argentina,21-Jul-19,20,16,42,41,Win
Brad Weber,Halfback,39,2,0,3,5,79,2,2,0,5,0,,1,0.0,,55,,Bench,Canada,2-Oct-19,63,0,64,71,Win
Brad Weber,Halfback,29,0,2,5,2,12,0,1,0,2,0,,0,0.0,,35,,Bench,Namibia,6-Oct-19,71,9,54,57,Win
Brad Weber,Halfback,23,0,1,1,1,1,0,0,0,8,0,,0,0.0,,13,,Bench,Wales,1-Nov-19,40,17,39,39,Win
Brad Weber,Halfback,54,3,2,4,3,79,0,3,0,1,1,0.0,0,0.0,1.0,61,,Starter,Tonga,3-Jul-21,102,0,57,39,Win
Brad Weber,Halfback,17,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0.0,24,,Bench,Fiji,17-Jul-21,60,13,60,65,Win
Brad Weber,Halfback,9,0,0,0,0,0,0,0,0,2,1,0.0,0,0.0,1.0,1,,Bench,Australia,7-Aug-21,33,25,47,42,Win
Brad Weber,Halfback,55,0,1,2,3,16,1,0,0,5,4,,0,0.0,,38,,Starter,Australia,5-Sep-21,38,21,44,45,Win
Brad Weber,Halfback,19,0,0,0,1,35,1,1,0,1,0,,0,0.0,,22,,Bench,Argentina,12-Sep-21,39,0,61,69,Win
Brad Weber,Halfback,15,0,0,0,1,25,1,1,0,0,0,,0,0.0,,7,,Bench,South Africa,25-Sep-21,19,17,48,55,Win
Brad Weber,Halfback,18,0,0,1,2,6,0,0,0,0,0,,1,1.0,,10,,Bench,Wales,31-Oct-21,54,16,51,46,Win
Brad Weber,Halfback,9,0,0,0,0,0,0,0,0,1,0,,0,0.0,,12,,Starter,Italy,7-Nov-21,47,9,60,61,Win
Brad Weber,Halfback,13,0,0,1,2,4,0,0,0,1,0,0.0,1,0.0,2.0,20,0.0,Bench,Wales,6-Nov-22,55,23,52,45,Win
Braydon Ennor,Center,12,0,0,0,1,17,1,0,0,0,0,,2,1.0,,0,,Bench,Argentina,21-Jul-19,20,16,42,41,Win
Braydon Ennor,Center,25,0,0,0,2,15,0,0,1,2,1,,0,0.0,,2,,Bench,Argentina,18-Sep-21,36,13,51,44,Win
Braydon Ennor,Center,80,0,1,2,12,135,5,2,2,5,0,,2,2.0,,8,,Starter,USA,24-Oct-21,104,14,60,35,Win
Braydon Ennor,Center,58,0,0,0,2,0,1,0,0,3,0,,2,0.0,,2,,Starter,Italy,7-Nov-21,47,9,60,61,Win
Braydon Ennor,Center,14,0,0,0,0,0,0,0,0,4,2,0.0,0,0.0,0.0,1,1.0,Bench,Ireland,2-Jul-22,42,19,42,39,Win
Braydon Ennor,Center,64,1,0,0,4,31,1,2,2,0,2,0.0,0,1.0,1.0,4,0.0,Starter,Japan,29-Oct-22,38,31,61,54,Win
Braydon Ennor,Center,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,0.0,Bench,Argentina,9-Jul-23,41,12,52,47,Win
Braydon Ennor,Center,14,0,0,0,1,2,0,0,0,3,1,0.0,0,0.0,0.0,1,1.0,Bench,South Africa,15-Jul-23,35,20,56,40,Win
Braydon Ennor,Center,39,0,0,0,4,27,2,1,1,5,1,0.0,2,0.0,2.0,3,0.0,Starter,Australia,5-Aug-23,23,20,52,48,Win
Brett Cameron,First Five,10,0,0,0,1,17,2,1,0,2,0,0.0,0,0.0,0.0,1,,Bench,Japan,3-Nov-18,69,31,53,45,Win
Brodie Retallick,Lock,80,0,0,0,13,44,2,0,2,11,1,0.0,0,0.0,0.0,8,,Starter,Wales,11-Jun-16,39,21,55,54,Win
Brodie Retallick,Lock,67,0,0,0,9,14,0,0,0,3,0,0.0,0,1.0,1.0,0,,Starter,Wales,18-Jun-16,36,22,44,50,Win
Brodie Retallick,Lock,64,0,0,0,6,8,2,1,0,11,1,1.0,1,0.0,0.0,7,,Starter,Wales,26-Jun-16,46,6,38,54,Win
Brodie Retallick,Lock,80,0,0,1,7,20,1,1,0,13,1,0.0,0,2.0,0.0,9,,Starter,Australia,20-Aug-16,42,8,55,60,Win
Brodie Retallick,Lock,69,0,0,0,2,3,0,0,1,8,0,1.0,1,0.0,0.0,7,,Starter,Australia,27-Aug-16,29,9,55,60,Win
Brodie Retallick,Lock,64,0,1,1,7,15,0,0,0,13,2,1.0,0,1.0,0.0,4,,Starter,Argentina,10-Sep-16,57,22,45,60,Win
Brodie Retallick,Lock,80,0,0,0,1,7,1,0,0,3,0,0.0,0,2.0,0.0,3,,Starter,South Africa,17-Sep-16,41,13,51,54,Win
Brodie Retallick,Lock,47,0,0,0,7,41,3,2,2,5,0,0.0,0,0.0,0.0,4,,Starter,Argentina,2-Oct-16,36,17,41,51,Win
Brodie Retallick,Lock,80,0,0,0,14,43,6,1,1,4,0,0.0,1,1.0,1.0,4,,Starter,South Africa,9-Oct-16,57,15,69,64,Win
Brodie Retallick,Lock,80,0,0,1,8,25,0,0,2,13,1,0.0,1,1.0,0.0,3,,Starter,Australia,22-Oct-16,37,10,35,32,Win
Brodie Retallick,Lock,25,0,0,1,7,12,0,0,0,3,0,1.0,3,1.0,0.0,1,,Bench,Italy,13-Nov-16,68,10,63,50,Win
Brodie Retallick,Lock,80,0,0,0,7,11,1,0,1,17,3,1.0,1,0.0,0.0,4,,Starter,Ireland,20-Nov-16,21,9,34,46,Win
Brodie Retallick,Lock,44,0,0,0,2,5,0,0,1,9,3,1.0,0,1.0,0.0,2,,Starter,France,27-Nov-16,24,19,50,47,Win
Brodie Retallick,Lock,80,0,0,1,9,59,3,2,1,7,0,0.0,1,2.0,0.0,5,,Starter,Samoa,16-Jun-17,78,0,45,40,Win
Brodie Retallick,Lock,80,0,0,0,12,38,1,1,1,6,0,0.0,1,1.0,0.0,3,,Starter,Lions,24-Jun-17,30,15,61,63,Win
Brodie Retallick,Lock,80,0,0,2,6,21,4,1,2,10,2,1.0,1,0.0,0.0,7,,Starter,Australia,19-Aug-17,54,34,58,51,Win
Brodie Retallick,Lock,80,0,0,0,11,9,1,0,0,7,1,0.0,1,1.0,0.0,2,,Starter,Australia,26-Aug-17,35,29,61,51,Win
Brodie Retallick,Lock,80,0,0,0,7,29,2,0,0,9,1,2.0,0,0.0,0.0,5,,Starter,Argentina,9-Sep-17,39,22,60,44,Win
